,LAT,LON,Min Distance
235,42.420744,-83.088453,92.59563299
236,42.39343,-82.938901,101.8335582
237,42.443537,-83.071853,10.65846385
238,42.332842,-83.138811,39.89420878
239,42.325064,-83.12576,169.5900978
240,42.329762,-83.131895,79.69925062
241,42.334657,-83.119855,26.06842772
242,42.413366,-83.256178,159.8488139
243,42.363926,-83.113409,27.2896958
244,42.419912,-83.088414,123.0971275
245,42.405199,-82.946591,36.46906581
246,42.404826,-82.94635,9.498018445
247,42.443563,-83.067801,208.5600633
248,42.445132,-83.05066,20.92084263
249,42.395194,-82.940054,189.4967406
250,42.438712,-83.071534,120.7400167
251,42.437487,-83.058997,136.6471573
252,42.429054,-83.058562,458.1118743
253,42.328382,-83.12704,142.5092932
254,42.332012,-83.129533,19.36730906
255,42.409996,-83.241954,386.097599
256,42.369037,-83.116876,4.191612299
257,42.356312,-83.113544,12.68197458
258,42.369003,-83.116854,224.8591769
259,42.421471,-83.089719,2.226039891
260,42.406921,-82.947717,182.2913852
261,42.444459,-83.070909,52.09761266
262,42.44317,-83.077614,199.2985372
